----------------------------
2020-11-20 11:41:30.963184
Resolution: 800 x 450
FPS: 60
Codec: huj
----------------------------
[11-54-2-346043]  199: halt - if nr 2 passed
[11-54-2-346043]  200: halt - if nr 3 passed
[11-54-3-611266]  201: swipe right - if nr 1 passed
[11-54-3-611266]  202: swipe right - if nr 2 passed
[11-54-3-611266]  203: swipe right - if nr 3 passed
[11-54-4-852826]  204: swipe left - if nr 1 passed
[11-54-4-852826]  205: Scroll Up - if nr 1 passed
[11-54-4-852826]  206: Scroll Up - if nr 2 passed
[11-54-4-868447]  207: Scroll Up - if nr 3 passed
[11-54-4-868447]  208: Scroll Up - if nr 4 passed
[11-54-6-125732]  209: halt - if nr 1 passed
[11-54-6-125732]  210: halt - if nr 2 passed
[11-54-6-125732]  211: halt - if nr 3 passed
[11-54-8-610863]  212: swipe left - if nr 1 passed
[11-54-8-610863]  213: swipe left - if nr 2 passed
[11-54-8-610863]  214: swipe left - if nr 3 passed
[11-54-8-610863]  215: swipe left - if nr 4 passed
[11-54-8-610863]  216: swipe left - if nr 5 passed
[11-54-8-610863]  217: swipe left - if nr 6 passed
[11-54-8-610863]  218: Swipe left
[11-54-8-610863]  219: secret_gesture - if nr 1 passed
[11-54-8-610863]  220: peace - if nr 1 passed
[11-54-8-610863]  221: peace - if nr 2 passed
[11-54-8-610863]  222: peace - if nr 3 passed
[11-54-8-610863]  223: peace - if nr 4 passed
[11-54-12-391485]  224: empty - if nr 1 passed
[11-54-12-391485]  225: empty - if nr 2 passed
[11-54-12-391485]  226: empty - if nr 3 passed
[11-54-12-391485]  227: empty - if nr 4 passed
[11-54-12-391485]  228: empty = if nr 5 passed
[11-54-12-391485]  229: Empty
[11-54-19-213418]  230: fist - if nr 1 passed
[11-54-19-213418]  231: fist - if nr 2 passed
[11-54-19-213418]  232: fist - if nr 3 passed
[11-54-19-213418]  233: fist - if nr 4 passed
[11-54-19-846674]  234: fist - if nr 1 passed
[11-54-19-846674]  235: fist - if nr 2 passed
[11-54-19-846674]  236: fist - if nr 3 passed
[11-54-19-846674]  237: fist - if nr 4 passed
[11-54-20-470718]  238: fist - if nr 1 passed
[11-54-20-470718]  239: fist - if nr 2 passed
[11-54-20-470718]  240: fist - if nr 3 passed
[11-54-20-470718]  241: fist - if nr 4 passed
[11-54-21-103811]  242: fist - if nr 1 passed
[11-54-21-103811]  243: fist - if nr 2 passed
[11-54-21-103811]  244: fist - if nr 3 passed
[11-54-21-103811]  245: fist - if nr 4 passed
[11-54-21-736945]  246: fist - if nr 1 passed
[11-54-21-736945]  247: fist - if nr 2 passed
[11-54-21-736945]  248: fist - if nr 3 passed
[11-54-21-736945]  249: fist - if nr 4 passed
[11-54-22-354469]  250: Scroll Up - if nr 1 passed
[11-54-22-354469]  251: Scroll Up - if nr 2 passed
[11-54-22-354469]  252: Scroll Up - if nr 3 passed
[11-54-22-354469]  253: Scroll Up - if nr 4 passed
[11-54-22-354469]  254: Scroll Up - if nr 5 passed
[11-54-22-354469]  255: Scroll Up - if nr 6 passed
[11-54-22-354469]  256: Scroll Up - if nr 7 passed
[11-54-22-354469]  257: Scroll Up
[11-54-22-354469]  258: fist - if nr 1 passed
[11-54-22-354469]  259: fist - if nr 2 passed
[11-54-22-354469]  260: fist - if nr 3 passed
[11-54-22-354469]  261: fist - if nr 4 passed
[11-54-22-354469]  262: empty - if nr 1 passed
[11-54-22-354469]  263: empty - if nr 2 passed
[11-54-22-354469]  264: empty - if nr 3 passed
[11-54-22-354469]  265: empty - if nr 4 passed
[11-54-22-354469]  266: empty = if nr 5 passed
[11-54-22-354469]  267: Empty
[11-54-28-943477]  268: halt - if nr 1 passed
[11-54-28-943477]  269: halt - if nr 2 passed
[11-54-28-943477]  270: halt - if nr 3 passed
[11-54-29-576708]  271: swipe right - if nr 1 passed
[11-54-29-576708]  272: swipe right - if nr 2 passed
[11-54-29-576708]  273: swipe right - if nr 3 passed
[11-54-29-576708]  274: swipe right - if nr 4 passed
[11-54-29-576708]  275: swipe right - if nr 5 passed
[11-54-29-576708]  276: swipe right - if nr 6 passed
[11-54-29-576708]  277: Swipe right
[11-54-35-796224]  278: okay - if nr 1 passed
[11-54-35-796224]  279: okay - if nr 2 passed
[11-54-35-796224]  280: okay - if nr 3 passed
[11-54-35-796224]  281: okay - if nr 4 passed
[11-54-35-796224]  282: okay - if nr 5 passed
[11-54-35-796224]  283: okay - if nr 6 passed
[11-54-35-796224]  284: Okay
[11-54-35-796224]  285: fist - if nr 1 passed
[11-54-35-811850]  286: fist - if nr 2 passed
[11-54-42-31638]  287: fist - if nr 1 passed
[11-54-42-31638]  288: fist - if nr 2 passed
[11-54-42-655705]  289: fist - if nr 1 passed
[11-54-42-655705]  290: fist - if nr 2 passed
[11-54-43-273177]  291: fist - if nr 1 passed
[11-54-43-273177]  292: fist - if nr 2 passed
[11-54-43-890783]  293: fist - if nr 1 passed
[11-54-43-890783]  294: fist - if nr 2 passed
[11-54-44-523991]  295: fist - if nr 1 passed
[11-54-44-523991]  296: fist - if nr 2 passed
[11-54-45-148074]  297: fist - if nr 1 passed
[11-54-45-148074]  298: fist - if nr 2 passed
[11-54-45-765683]  299: fist - if nr 1 passed
[11-54-45-765683]  300: fist - if nr 2 passed
[11-54-46-398858]  301: fist - if nr 1 passed
[11-54-46-398858]  302: fist - if nr 2 passed
[11-54-47-32047]  303: fist - if nr 1 passed
[11-54-47-32047]  304: fist - if nr 2 passed
[11-54-47-649444]  305: fist - if nr 1 passed
[11-54-47-649444]  306: fist - if nr 2 passed
[11-54-48-273390]  307: fist - if nr 1 passed
[11-54-48-273390]  308: fist - if nr 2 passed
[11-54-50-743312]  309: empty - if nr 1 passed
[11-54-50-758893]  310: empty - if nr 2 passed
[11-54-50-758893]  311: empty - if nr 3 passed
[11-54-50-758893]  312: fist - if nr 1 passed
[11-54-50-758893]  313: empty - if nr 1 passed
[11-54-50-758893]  314: empty - if nr 2 passed
[11-54-50-758893]  315: empty - if nr 3 passed
[11-54-53-273518]  316: empty - if nr 1 passed
[11-54-53-273518]  317: empty - if nr 2 passed
[11-54-53-273518]  318: empty - if nr 3 passed
[11-54-53-273518]  319: fist - if nr 1 passed
[11-54-53-273518]  320: empty - if nr 1 passed
[11-54-53-273518]  321: empty - if nr 2 passed
[11-54-53-273518]  322: empty - if nr 3 passed
[11-54-55-157301]  323: empty - if nr 1 passed
[11-54-55-157301]  324: empty - if nr 2 passed
[11-54-55-157301]  325: empty - if nr 3 passed
[11-54-55-157301]  326: empty - if nr 4 passed
[11-54-55-157301]  327: empty = if nr 5 passed
[11-54-55-157301]  328: Empty
[11-54-55-157301]  329: Scroll Up - if nr 1 passed
[11-54-55-157301]  330: Scroll Up - if nr 2 passed
[11-54-55-157301]  331: Scroll Up - if nr 3 passed
[11-54-55-157301]  332: Scroll Up - if nr 4 passed
[11-54-55-157301]  333: Scroll Up - if nr 5 passed
[11-54-55-157301]  334: Scroll Up - if nr 6 passed
[11-54-55-157301]  335: Scroll Up - if nr 7 passed
[11-54-55-157301]  336: Scroll Up
[11-54-55-157301]  337: fist - if nr 1 passed
[11-54-55-157301]  338: fist - if nr 2 passed
[11-54-55-157301]  339: empty - if nr 1 passed
[11-54-55-157301]  340: empty - if nr 2 passed
[11-54-55-172892]  341: empty - if nr 3 passed
[11-54-55-172892]  342: empty - if nr 4 passed
[11-54-55-172892]  343: empty = if nr 5 passed
[11-54-55-172892]  344: Empty
[11-55-1-392462]  345: fist - if nr 1 passed
[11-55-1-392462]  346: fist - if nr 2 passed
[11-55-2-31993]  347: fist - if nr 1 passed
[11-55-2-31993]  348: fist - if nr 2 passed
[11-55-2-31993]  349: fist - if nr 3 passed
[11-55-2-31993]  350: fist - if nr 4 passed
[11-55-2-680841]  351: fist - if nr 1 passed
[11-55-2-680841]  352: fist - if nr 2 passed
[11-55-2-680841]  353: fist - if nr 3 passed
[11-55-2-680841]  354: fist - if nr 4 passed
[11-55-3-304941]  355: fist - if nr 1 passed
[11-55-3-304941]  356: fist - if nr 2 passed
[11-55-3-922533]  357: fist - if nr 1 passed
[11-55-3-922533]  358: fist - if nr 2 passed
[11-55-3-922533]  359: fist - if nr 3 passed
[11-55-3-922533]  360: fist - if nr 4 passed
[11-55-5-173118]  361: fist - if nr 1 passed
[11-55-5-173118]  362: fist - if nr 2 passed
[11-55-5-173118]  363: fist - if nr 3 passed
[11-55-5-173118]  364: fist - if nr 4 passed
[11-55-5-812901]  365: fist - if nr 1 passed
[11-55-5-812901]  366: fist - if nr 2 passed
[11-55-5-812901]  367: fist - if nr 3 passed
[11-55-5-812901]  368: fist - if nr 4 passed
[11-55-6-430387]  369: fist - if nr 1 passed
[11-55-6-430387]  370: fist - if nr 2 passed
[11-55-6-430387]  371: fist - if nr 3 passed
[11-55-6-430387]  372: fist - if nr 4 passed
[11-55-8-298667]  373: fist - if nr 1 passed
[11-55-8-298667]  374: fist - if nr 2 passed
[11-55-8-298667]  375: fist - if nr 3 passed
[11-55-8-298667]  376: fist - if nr 4 passed
[11-55-8-916320]  377: fist - if nr 1 passed
[11-55-9-540466]  378: fist - if nr 1 passed
[11-55-9-540466]  379: fist - if nr 2 passed
[11-55-9-540466]  380: fist - if nr 3 passed
[11-55-9-540466]  381: fist - if nr 4 passed
[11-55-10-975666]  382: halt - if nr 1 passed
[11-55-10-975666]  383: halt - if nr 2 passed
[11-55-10-975666]  384: halt - if nr 3 passed
[11-55-10-975666]  385: halt - if nr 4 passed
[11-55-10-975666]  386: halt - if nr 5 passed
[11-55-11-646549]  387: halt - if nr 1 passed
[11-55-11-662172]  388: halt - if nr 2 passed
[11-55-11-662172]  389: halt - if nr 3 passed
[11-55-11-662172]  390: fist - if nr 1 passed
[11-55-11-662172]  391: fist - if nr 2 passed
----------------------------
2020-11-20 12:02:11.388751
Resolution: 800 x 450
FPS: 60
Codec: huj
----------------------------
[12-2-11-388751]  1: empty - if nr 1 passed
[12-2-11-388751]  2: fist - if nr 1 passed
[12-2-11-388751]  3: fist - if nr 2 passed
[12-2-11-388751]  4: empty - if nr 1 passed
[12-2-11-789928]  5: empty - if nr 1 passed
[12-2-11-789928]  6: empty - if nr 2 passed
[12-2-11-789928]  7: empty - if nr 3 passed
[12-2-11-789928]  8: empty - if nr 4 passed
[12-2-11-789928]  9: fist - if nr 1 passed
[12-2-11-789928]  10: fist - if nr 2 passed
[12-2-11-789928]  11: empty - if nr 1 passed
[12-2-11-789928]  12: empty - if nr 2 passed
[12-2-11-789928]  13: empty - if nr 3 passed
[12-2-11-789928]  14: empty - if nr 4 passed
[12-2-12-191182]  15: empty - if nr 1 passed
[12-2-12-191182]  16: empty - if nr 2 passed
[12-2-12-191182]  17: empty - if nr 3 passed
[12-2-12-191182]  18: empty - if nr 4 passed
[12-2-12-191182]  19: fist - if nr 1 passed
[12-2-12-191182]  20: fist - if nr 2 passed
[12-2-12-191182]  21: empty - if nr 1 passed
[12-2-12-191182]  22: empty - if nr 2 passed
[12-2-12-191182]  23: empty - if nr 3 passed
[12-2-12-191182]  24: empty - if nr 4 passed
[12-2-13-811639]  25: empty - if nr 1 passed
[12-2-13-811639]  26: empty - if nr 2 passed
[12-2-13-811639]  27: empty - if nr 3 passed
[12-2-13-811639]  28: empty - if nr 4 passed
[12-2-13-811639]  29: empty = if nr 5 passed
[12-2-13-811639]  30: Empty
[12-2-13-811639]  31: fist - if nr 1 passed
[12-2-13-811639]  32: fist - if nr 2 passed
[12-2-13-811639]  33: fist - if nr 3 passed
[12-2-13-811639]  34: fist - if nr 4 passed
[12-2-19-367243]  35: Scroll Up - if nr 1 passed
[12-2-19-367243]  36: Scroll Up - if nr 2 passed
[12-2-19-367243]  37: Scroll Up - if nr 3 passed
[12-2-19-367243]  38: Scroll Up - if nr 4 passed
[12-2-19-367243]  39: fist - if nr 1 passed
[12-2-19-367243]  40: fist - if nr 2 passed
[12-2-20-116239]  41: Scroll Up - if nr 1 passed
[12-2-20-116239]  42: Scroll Up - if nr 2 passed
[12-2-20-116239]  43: Scroll Up - if nr 3 passed
[12-2-20-116239]  44: Scroll Up - if nr 4 passed
[12-2-20-834029]  45: swipe left - if nr 1 passed
[12-2-20-834029]  46: swipe left - if nr 2 passed
[12-2-20-834029]  47: swipe left - if nr 3 passed
[12-2-20-834029]  48: swipe left - if nr 4 passed
[12-2-20-834029]  49: swipe left - if nr 5 passed
[12-2-20-834029]  50: swipe left - if nr 6 passed
[12-2-20-834029]  51: Swipe left
[12-2-20-834029]  52: fist - if nr 1 passed
[12-2-20-834029]  53: fist - if nr 2 passed
[12-2-20-834029]  54: fist - if nr 3 passed
[12-2-20-834029]  55: fist - if nr 4 passed
[12-2-20-849655]  56: fist - if nr 5 passed
[12-2-20-849655]  57: fist - if nr 6 passed
[12-2-20-849655]  58: Fist
[12-2-22-307589]  59: empty - if nr 1 passed
[12-2-22-307589]  60: empty - if nr 2 passed
[12-2-23-125714]  61: empty - if nr 1 passed
[12-2-23-125714]  62: empty - if nr 2 passed
[12-2-23-125714]  63: empty - if nr 3 passed
[12-2-23-141347]  64: empty - if nr 4 passed
[12-2-23-796733]  65: empty - if nr 1 passed
[12-2-23-796733]  66: empty - if nr 2 passed
[12-2-23-796733]  67: empty - if nr 3 passed
[12-2-23-796733]  68: empty - if nr 4 passed
[12-2-24-461213]  69: empty - if nr 1 passed
[12-2-24-461213]  70: empty - if nr 2 passed
[12-2-24-461213]  71: empty - if nr 3 passed
[12-2-24-461213]  72: empty - if nr 4 passed
[12-2-25-132234]  73: empty - if nr 1 passed
[12-2-25-132234]  74: empty - if nr 2 passed
[12-2-25-132234]  75: empty - if nr 3 passed
[12-2-25-132234]  76: empty - if nr 4 passed
[12-2-25-803297]  77: empty - if nr 1 passed
[12-2-25-803297]  78: empty - if nr 2 passed
[12-2-25-803297]  79: empty - if nr 3 passed
[12-2-25-803297]  80: empty - if nr 4 passed
[12-2-26-489852]  81: empty - if nr 1 passed
[12-2-26-489852]  82: empty - if nr 2 passed
[12-2-26-489852]  83: empty - if nr 3 passed
[12-2-26-489852]  84: empty - if nr 4 passed
[12-2-27-154232]  85: empty - if nr 1 passed
[12-2-27-154232]  86: empty - if nr 2 passed
[12-2-27-154232]  87: empty - if nr 3 passed
[12-2-27-154232]  88: empty - if nr 4 passed
[12-2-27-825072]  89: empty - if nr 1 passed
[12-2-27-840713]  90: empty - if nr 2 passed
[12-2-27-840713]  91: empty - if nr 3 passed
[12-2-27-840713]  92: empty - if nr 4 passed
[12-2-28-511789]  93: empty - if nr 1 passed
[12-2-28-511789]  94: empty - if nr 2 passed
[12-2-28-511789]  95: empty - if nr 3 passed
[12-2-28-511789]  96: empty - if nr 4 passed
[12-2-29-198360]  97: empty - if nr 1 passed
[12-2-29-198360]  98: empty - if nr 2 passed
[12-2-29-198360]  99: empty - if nr 3 passed
[12-2-29-198360]  100: empty - if nr 4 passed
[12-2-29-884856]  101: empty - if nr 1 passed
[12-2-29-884856]  102: empty - if nr 2 passed
[12-2-29-884856]  103: empty - if nr 3 passed
[12-2-29-884856]  104: empty - if nr 4 passed
[12-2-30-549275]  105: empty - if nr 1 passed
[12-2-30-549275]  106: empty - if nr 2 passed
[12-2-30-549275]  107: empty - if nr 3 passed
[12-2-30-549275]  108: empty - if nr 4 passed
[12-2-31-204790]  109: empty - if nr 1 passed
[12-2-31-204790]  110: empty - if nr 2 passed
[12-2-31-204790]  111: empty - if nr 3 passed
[12-2-31-204790]  112: empty - if nr 4 passed
[12-2-31-869173]  113: empty - if nr 1 passed
[12-2-31-869173]  114: empty - if nr 2 passed
[12-2-31-869173]  115: empty - if nr 3 passed
[12-2-31-869173]  116: empty - if nr 4 passed
[12-2-32-524622]  117: empty - if nr 1 passed
[12-2-32-524622]  118: empty - if nr 2 passed
[12-2-32-524622]  119: empty - if nr 3 passed
[12-2-32-524622]  120: empty - if nr 4 passed
[12-2-32-524622]  121: empty = if nr 5 passed
[12-2-32-524622]  122: Empty
----------------------------
2020-11-20 15:46:23.184448
Resolution: 800 x 450
FPS: 60
Codec: huj
----------------------------
[15-46-23-184448]  1: empty - if nr 1 passed
[15-46-23-184448]  2: empty - if nr 2 passed
[15-46-23-184448]  3: empty - if nr 3 passed
[15-46-23-184448]  4: empty - if nr 4 passed
[15-46-23-184448]  5: fist - if nr 1 passed
[15-46-23-184448]  6: fist - if nr 2 passed
[15-46-23-184448]  7: empty - if nr 1 passed
[15-46-23-184448]  8: empty - if nr 2 passed
[15-46-23-184448]  9: empty - if nr 3 passed
[15-46-23-184448]  10: empty - if nr 4 passed
[15-46-23-933652]  11: empty - if nr 1 passed
[15-46-23-933652]  12: empty - if nr 2 passed
[15-46-23-933652]  13: empty - if nr 3 passed
[15-46-23-933652]  14: empty - if nr 4 passed
[15-46-23-933652]  15: fist - if nr 1 passed
[15-46-23-933652]  16: fist - if nr 2 passed
[15-46-23-933652]  17: fist - if nr 3 passed
[15-46-23-949229]  18: fist - if nr 4 passed
[15-46-23-949229]  19: empty - if nr 1 passed
[15-46-23-949229]  20: empty - if nr 2 passed
[15-46-23-949229]  21: empty - if nr 3 passed
[15-46-23-949229]  22: empty - if nr 4 passed
[15-46-25-692666]  23: empty - if nr 1 passed
[15-46-25-692666]  24: empty - if nr 2 passed
[15-46-25-692666]  25: empty - if nr 3 passed
[15-46-25-692666]  26: empty - if nr 4 passed
[15-46-25-692666]  27: empty = if nr 5 passed
[15-46-25-692666]  28: Empty
[15-46-25-692666]  29: fist - if nr 1 passed
[15-46-32-191325]  30: secret_gesture - if nr 1 passed
[15-46-32-191325]  31: peace - if nr 1 passed
[15-46-32-191325]  32: peace - if nr 2 passed
[15-46-32-191325]  33: peace - if nr 3 passed
[15-46-32-191325]  34: peace - if nr 4 passed
[15-46-32-191325]  35: peace - if nr 5 passed
[15-46-32-191325]  36: peace - if nr 6 passed
[15-46-32-191325]  37: Peace
----------------------------
2020-12-01 21:58:27.340680
Resolution: 800 x 450
FPS: 60
Codec: huj
----------------------------
[21-58-27-340680]  1: secret_gesture - if nr 1 passed
[21-58-27-343973]  2: peace - if nr 1 passed
[21-58-27-344978]  3: peace - if nr 2 passed
[21-58-27-344978]  4: peace - if nr 3 passed
[21-58-27-345978]  5: peace - if nr 4 passed
[21-58-28-565820]  6: empty - if nr 1 passed
[21-58-28-566819]  7: empty - if nr 2 passed
[21-58-28-566819]  8: empty - if nr 3 passed
[21-58-28-567819]  9: empty - if nr 4 passed
[21-58-28-567819]  10: empty = if nr 5 passed
[21-58-28-568820]  11: Empty
[21-58-28-568820]  12: fist - if nr 1 passed
[21-58-28-569819]  13: fist - if nr 2 passed
[21-58-28-569819]  14: fist - if nr 3 passed
[21-58-28-570820]  15: fist - if nr 4 passed
[21-58-34-988506]  16: secret_gesture - if nr 1 passed
[21-58-34-989472]  17: secret_gesture - if nr 2 passed
[21-58-34-989472]  18: secret_gesture - if nr 3 passed
[21-58-34-990470]  19: secret_gesture - if nr 4 passed
[21-58-34-990470]  20: peace - if nr 1 passed
[21-58-34-990470]  21: peace - if nr 2 passed
[21-58-34-991469]  22: peace - if nr 3 passed
[21-58-34-991469]  23: peace - if nr 4 passed
[21-58-34-992471]  24: peace - if nr 5 passed
[21-58-34-992471]  25: peace - if nr 6 passed
[21-58-34-992471]  26: Peace
[21-58-40-831945]  27: okay - if nr 1 passed
[21-58-40-833905]  28: fist - if nr 1 passed
[21-58-40-833905]  29: fist - if nr 2 passed
[21-58-41-453945]  30: okay - if nr 1 passed
[21-58-41-454905]  31: fist - if nr 1 passed
[21-58-41-455949]  32: fist - if nr 2 passed
[21-58-42-67570]  33: okay - if nr 1 passed
[21-58-42-68571]  34: okay - if nr 2 passed
[21-58-42-68571]  35: okay - if nr 3 passed
[21-58-42-69536]  36: okay - if nr 4 passed
[21-58-42-69536]  37: okay - if nr 5 passed
[21-58-42-69536]  38: okay - if nr 6 passed
[21-58-42-70532]  39: Okay
[21-58-42-71570]  40: fist - if nr 1 passed
[21-58-42-71570]  41: fist - if nr 2 passed
[21-58-46-549799]  42: empty - if nr 1 passed
[21-58-46-549799]  43: empty - if nr 2 passed
[21-58-46-550770]  44: empty - if nr 3 passed
[21-58-46-550770]  45: empty - if nr 4 passed
[21-58-46-551758]  46: empty = if nr 5 passed
[21-58-46-551758]  47: Empty
[21-58-52-379781]  48: swipe left - if nr 1 passed
[21-58-52-380783]  49: swipe left - if nr 2 passed
[21-58-52-380783]  50: swipe left - if nr 3 passed
[21-58-52-381784]  51: swipe left - if nr 4 passed
[21-58-52-381784]  52: swipe left - if nr 5 passed
[21-58-52-382780]  53: swipe left - if nr 6 passed
[21-58-52-382780]  54: Swipe left
[21-58-52-383780]  55: empty - if nr 1 passed
[21-58-52-383780]  56: empty - if nr 2 passed
[21-58-52-384796]  57: empty - if nr 3 passed
[21-58-52-384796]  58: empty - if nr 4 passed
[21-58-52-384796]  59: empty = if nr 5 passed
[21-58-52-384796]  60: Empty
[21-58-52-385780]  61: Scroll Down - if nr 1 passed
[21-58-52-385780]  62: fist - if nr 1 passed
[21-58-52-385780]  63: fist - if nr 2 passed
[21-58-52-386780]  64: fist - if nr 3 passed
[21-58-52-386780]  65: fist - if nr 4 passed
[21-58-58-40588]  66: swipe left - if nr 1 passed
[21-58-58-41552]  67: swipe left - if nr 2 passed
[21-58-58-41552]  68: swipe left - if nr 3 passed
[21-58-58-41552]  69: swipe left - if nr 4 passed
[21-58-58-42554]  70: swipe left - if nr 5 passed
[21-58-58-42554]  71: swipe left - if nr 6 passed
[21-58-58-42554]  72: Swipe left
[21-58-58-43550]  73: empty - if nr 1 passed
[21-58-58-43550]  74: empty - if nr 2 passed
[21-58-58-44564]  75: empty - if nr 3 passed
[21-58-58-44564]  76: empty - if nr 4 passed
[21-58-58-44564]  77: empty = if nr 5 passed
[21-58-58-45587]  78: Empty
[21-58-58-45587]  79: fist - if nr 1 passed
[21-58-58-45587]  80: fist - if nr 2 passed
[21-58-58-46589]  81: fist - if nr 3 passed
[21-58-58-46589]  82: fist - if nr 4 passed
[21-59-4-254606]  83: swipe right - if nr 1 passed
[21-59-4-254606]  84: swipe right - if nr 2 passed
[21-59-4-255614]  85: swipe right - if nr 3 passed
[21-59-4-255614]  86: halt - if nr 1 passed
[21-59-4-255614]  87: halt - if nr 2 passed
[21-59-4-256568]  88: halt - if nr 3 passed
[21-59-4-257608]  89: swipe right - if nr 1 passed
[21-59-4-258597]  90: swipe right - if nr 2 passed
[21-59-4-258597]  91: swipe right - if nr 3 passed
[21-59-4-258597]  92: swipe right - if nr 4 passed
[21-59-4-259568]  93: swipe right - if nr 5 passed
[21-59-4-259568]  94: swipe right - if nr 6 passed
[21-59-4-259568]  95: Swipe right
[21-59-4-260570]  96: empty - if nr 1 passed
[21-59-4-260570]  97: empty - if nr 2 passed
[21-59-4-261599]  98: empty - if nr 3 passed
[21-59-4-261599]  99: empty - if nr 4 passed
[21-59-4-261599]  100: empty = if nr 5 passed
[21-59-4-262568]  101: Empty
[21-59-4-262568]  102: fist - if nr 1 passed
[21-59-4-262568]  103: fist - if nr 2 passed
----------------------------
2022-02-28 11:37:41.095989
Resolution: 800 x 450
FPS: 60
Codec: huj
----------------------------
[11-37-41-95989]  1: fist - if nr 1 passed
[11-37-41-95989]  2: fist - if nr 2 passed
[11-37-44-737285]  3: empty - if nr 1 passed
[11-37-44-737285]  4: empty - if nr 2 passed
[11-37-44-752894]  5: empty - if nr 3 passed
[11-37-44-752894]  6: empty - if nr 4 passed
[11-37-44-752894]  7: empty = if nr 5 passed
[11-37-44-752894]  8: Empty
